measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Tennessee,Female,All ages,Cervical cancer,Number,2013,181.8974561380351,193.3032663040831,169.4308250445133
Deaths,Tennessee,Female,All ages,Cervical cancer,Rate,2013,5.412139760091242,5.751505906305392,5.041210164657887
Deaths,North Carolina,Female,All ages,Cervical cancer,Number,2012,211.27201538206282,225.41743452929614,194.03155270789713
Deaths,North Carolina,Female,All ages,Cervical cancer,Rate,2012,4.187445489100103,4.467809982676763,3.845736732621496
Deaths,Minnesota,Female,All ages,Cervical cancer,Number,2013,84.64665986356657,91.64741310886753,76.92080314769915
Deaths,Minnesota,Female,All ages,Cervical cancer,Rate,2013,3.107217779623937,3.3642021070577677,2.823616283840605
Deaths,Nevada,Female,All ages,Cervical cancer,Number,2014,59.89358589511848,64.06658189367421,55.30267536111378
Deaths,Nevada,Female,All ages,Cervical cancer,Rate,2014,4.178895969509367,4.470054294704334,3.858578906501561
Deaths,Hawaii,Female,All ages,Cervical cancer,Number,2011,25.783041509992746,28.210321193263006,23.178190988794082
Deaths,Hawaii,Female,All ages,Cervical cancer,Rate,2011,3.7716254480184475,4.126695652568675,3.390579615616191
Deaths,New Hampshire,Female,All ages,Cervical cancer,Number,2011,25.976075889406932,28.277711679898633,23.417018069159454
Deaths,New Hampshire,Female,All ages,Cervical cancer,Rate,2011,3.852351208959792,4.193692582377237,3.472833165911243
Deaths,Colorado,Female,All ages,Cervical cancer,Number,2012,77.00119291844587,82.47684978780129,70.2586786162809
Deaths,Colorado,Female,All ages,Cervical cancer,Rate,2012,2.9793324383516397,3.1911967162133075,2.7184508751560412
Deaths,Indiana,Female,All ages,Cervical cancer,Number,2011,161.72789304009282,173.23196644784156,149.48427607974972
Deaths,Indiana,Female,All ages,Cervical cancer,Rate,2011,4.913558733607184,5.263071358190066,4.541577562545241
Deaths,Massachusetts,Female,All ages,Cervical cancer,Number,2013,109.60634175396802,118.278403184424,97.7711066664587
Deaths,Massachusetts,Female,All ages,Cervical cancer,Rate,2013,3.18639235340122,3.438499939404382,2.8423273843486396
Deaths,Connecticut,Female,All ages,Cervical cancer,Number,2013,68.39089539334944,74.42323686173222,61.59390183604349
Deaths,Connecticut,Female,All ages,Cervical cancer,Rate,2013,3.722041467169023,4.05033991918238,3.3521283124008594
Deaths,Arkansas,Female,All ages,Cervical cancer,Number,2012,88.80948284185614,93.99523089481741,82.07986114719819
Deaths,Arkansas,Female,All ages,Cervical cancer,Rate,2012,5.946330405412277,6.293547508084086,5.495741652732288
Deaths,Maryland,Female,All ages,Cervical cancer,Number,2012,127.31598166757179,136.16120377307612,117.14816901294124
Deaths,Maryland,Female,All ages,Cervical cancer,Rate,2012,4.167862202166864,4.4574226045644165,3.8350049953426617
Deaths,Mississippi,Female,All ages,Cervical cancer,Number,2013,102.82286232970523,110.5517475618174,95.39458322588624
Deaths,Mississippi,Female,All ages,Cervical cancer,Rate,2013,6.715843444385214,7.220653192357877,6.23066769268827
Deaths,Texas,Female,All ages,Cervical cancer,Number,2011,552.246359644208,587.2857026481231,510.5147837993908
Deaths,Texas,Female,All ages,Cervical cancer,Rate,2011,4.233073331282312,4.501656556549905,3.9131928690645257
Deaths,Hawaii,Female,All ages,Cervical cancer,Number,2014,26.331976041516693,28.87427312175357,23.492436377906394
Deaths,Hawaii,Female,All ages,Cervical cancer,Rate,2014,3.7541739816492186,4.11663160872589,3.349338206765501
Deaths,Alaska,Female,All ages,Cervical cancer,Number,2012,10.169760572500824,10.89720649969653,9.452004934781243
Deaths,Alaska,Female,All ages,Cervical cancer,Rate,2012,2.960039933361899,3.171772449433443,2.7511279009792995
Deaths,Indiana,Female,All ages,Cervical cancer,Number,2014,165.53027779924525,176.19193015706483,153.2049548806329
Deaths,Indiana,Female,All ages,Cervical cancer,Rate,2014,4.938385369884153,5.256462211913635,4.570675031995438
Deaths,Washington,Female,All ages,Cervical cancer,Number,2011,113.32098393106016,121.90506249886175,103.21245237476418
Deaths,Washington,Female,All ages,Cervical cancer,Rate,2011,3.306398698240277,3.556858809135871,3.0114591873091756
Deaths,Ohio,Female,All ages,Cervical cancer,Number,2012,289.53680765070783,308.3788780485559,265.99594379830376
Deaths,Ohio,Female,All ages,Cervical cancer,Rate,2012,4.9226156139695885,5.242962690711064,4.522381098342913
Deaths,Florida,Female,All ages,Cervical cancer,Number,2013,529.3703454565414,566.4925335002223,479.37672108317906
Deaths,Florida,Female,All ages,Cervical cancer,Rate,2013,5.237098578133369,5.604351031712151,4.742508087055393
Deaths,Montana,Female,All ages,Cervical cancer,Number,2011,18.88531086031017,20.193527545984175,17.315398381381048
Deaths,Montana,Female,All ages,Cervical cancer,Rate,2011,3.820677463964524,4.085342104430751,3.5030692830344927
Deaths,Maine,Female,All ages,Cervical cancer,Number,2012,29.627981464642637,32.15272450666744,27.002389257038022
Deaths,Maine,Female,All ages,Cervical cancer,Rate,2012,4.31871377212362,4.686732179306642,3.935995116770931
Deaths,Utah,Female,All ages,Cervical cancer,Number,2014,36.47739707013236,39.170625590695046,33.8931969243225
Deaths,Utah,Female,All ages,Cervical cancer,Rate,2014,2.462540111052546,2.644356353241243,2.2880842280900233
Deaths,South Carolina,Female,All ages,Cervical cancer,Number,2013,123.94001959426268,131.94258637132512,113.69998735375856
Deaths,South Carolina,Female,All ages,Cervical cancer,Rate,2013,5.0167806847061005,5.340704487257256,4.602289900187085
Deaths,Louisiana,Female,All ages,Cervical cancer,Number,1996,127.94074546774752,136.1168299526675,119.42895287169692
Deaths,Louisiana,Female,All ages,Cervical cancer,Rate,1996,5.627714869624854,5.98735535837512,5.253307626765451
Deaths,Massachusetts,Female,All ages,Cervical cancer,Number,2012,109.31679562767592,117.90876581770274,97.80300797765491
Deaths,Massachusetts,Female,All ages,Cervical cancer,Rate,2012,3.200955298571684,3.4525407237300265,2.8638147944675443
Deaths,Rhode Island,Female,All ages,Cervical cancer,Number,2013,19.176245587455252,20.73565771824075,17.12287362924204
Deaths,Rhode Island,Female,All ages,Cervical cancer,Rate,2013,3.512864973184089,3.7985311234225034,3.1367111324320502
Deaths,Wyoming,Female,All ages,Cervical cancer,Number,1996,8.172536161075335,8.810414999417327,7.434109767679108
Deaths,Wyoming,Female,All ages,Cervical cancer,Rate,1996,3.4823024770043793,3.754101465103898,3.167660362472488
Deaths,Missouri,Female,All ages,Cervical cancer,Number,2013,154.2192406218056,164.34544993456487,142.27284244605625
Deaths,Missouri,Female,All ages,Cervical cancer,Rate,2013,5.013900993447053,5.34311938881969,4.625505502456458
Deaths,United States of America,Female,All ages,Cervical cancer,Number,2012,6981.796522289631,7235.213027488416,6494.018630751489
Deaths,United States of America,Female,All ages,Cervical cancer,Rate,2012,4.373548766183984,4.532294361261766,4.067994115758735
Deaths,Utah,Female,All ages,Cervical cancer,Number,2011,32.98319529846573,35.29665168846236,30.539506517951526
Deaths,Utah,Female,All ages,Cervical cancer,Rate,2011,2.3558064916987536,2.5210438355187903,2.1812673713760304
Deaths,Oklahoma,Female,All ages,Cervical cancer,Number,1996,83.30205106242163,88.13813025590603,77.17852184454277
Deaths,Oklahoma,Female,All ages,Cervical cancer,Rate,1996,4.896197161590481,5.180444631111023,4.536277976010899
Deaths,Wisconsin,Female,All ages,Cervical cancer,Number,2012,101.55752872886949,109.58959511405101,92.51169542180598
Deaths,Wisconsin,Female,All ages,Cervical cancer,Rate,2012,3.5216877658729726,3.800213939928368,3.208007422442596
Deaths,Idaho,Female,All ages,Cervical cancer,Number,2014,28.11104136554613,30.346094081867097,25.558349145314377
Deaths,Idaho,Female,All ages,Cervical cancer,Rate,2014,3.346793747221413,3.612890629169771,3.0428799131461135
Deaths,California,Female,All ages,Cervical cancer,Number,1996,637.5347112630462,670.9313596440701,599.2545029701375
Deaths,California,Female,All ages,Cervical cancer,Rate,1996,3.864604523484583,4.0670481490980555,3.6325577603591364
Deaths,Alabama,Female,All ages,Cervical cancer,Number,2014,165.2125787534137,176.07357815046564,154.36356259379036
Deaths,Alabama,Female,All ages,Cervical cancer,Rate,2014,6.568872511236904,7.00070718703564,6.13751429043652
Deaths,Oregon,Female,All ages,Cervical cancer,Number,1996,62.86867977707261,67.24051846843969,57.60381232678938
Deaths,Oregon,Female,All ages,Cervical cancer,Rate,1996,3.8942201034117847,4.165021115635426,3.5681029853270454
Deaths,Michigan,Female,All ages,Cervical cancer,Number,1996,206.5655978561146,219.38010946904475,192.88374542889642
Deaths,Michigan,Female,All ages,Cervical cancer,Rate,1996,4.1486770024226,4.406044493319474,3.8738897817796087
Deaths,Washington,Female,All ages,Cervical cancer,Number,2014,111.66534402939183,119.70426789593986,101.78271376673604
Deaths,Washington,Female,All ages,Cervical cancer,Rate,2014,3.118801274933847,3.343327570195938,2.8427804545908955
Deaths,Idaho,Female,All ages,Cervical cancer,Number,2011,25.777143516181805,27.906696841772813,23.522491242784806
Deaths,Idaho,Female,All ages,Cervical cancer,Rate,2011,3.235454943576904,3.5027488673807023,2.9524590468659277
Deaths,New Hampshire,Female,All ages,Cervical cancer,Number,2014,27.936363666766482,30.12048469771902,25.233832603695582
Deaths,New Hampshire,Female,All ages,Cervical cancer,Rate,2014,4.080168897808222,4.399164698616147,3.685458143021623
Deaths,Washington,Female,All ages,Cervical cancer,Number,2013,116.00702044880302,124.73400920933805,104.83088137786442
Deaths,Washington,Female,All ages,Cervical cancer,Rate,2013,3.288037861423043,3.535390731532457,2.97126764986509
Deaths,Montana,Female,All ages,Cervical cancer,Number,2013,20.655109171407705,22.17155424264413,18.75833643163065
Deaths,Montana,Female,All ages,Cervical cancer,Rate,2013,4.09681702893539,4.397594814215103,3.7206035315458075
Deaths,Delaware,Female,All ages,Cervical cancer,Number,2013,24.3473674291335,26.54250784704767,22.437257650615773
Deaths,Delaware,Female,All ages,Cervical cancer,Rate,2013,5.045750760923506,5.500671871645771,4.649899427244177
Deaths,South Dakota,Female,All ages,Cervical cancer,Number,1996,12.626646950294093,13.686746529707445,11.399312320589898
Deaths,South Dakota,Female,All ages,Cervical cancer,Rate,1996,3.434050878447008,3.7223646252601283,3.1002544572850197
Deaths,District of Columbia,Female,All ages,Cervical cancer,Number,1996,24.82476107389843,26.780078668950953,22.978157613100336
Deaths,District of Columbia,Female,All ages,Cervical cancer,Rate,1996,7.8888339645981365,8.510196474775332,7.302018725679068
Deaths,Vermont,Female,All ages,Cervical cancer,Number,2014,12.682616064674448,13.83887748186618,11.292188141517334
Deaths,Vermont,Female,All ages,Cervical cancer,Rate,2014,3.9183028025794338,4.275530548684283,3.4887291562347986
Deaths,Rhode Island,Female,All ages,Cervical cancer,Number,2012,18.567164770177698,20.185194408641458,16.529094066230577
Deaths,Rhode Island,Female,All ages,Cervical cancer,Rate,2012,3.415618139879982,3.713271090796694,3.040694377801838
Deaths,Nebraska,Female,All ages,Cervical cancer,Number,1996,34.785741928239936,37.70329070981735,31.464354771486075
Deaths,Nebraska,Female,All ages,Cervical cancer,Rate,1996,4.122104187584035,4.467833195602047,3.7285204044441924
Deaths,Delaware,Female,All ages,Cervical cancer,Number,2012,23.69346660501402,25.73894690219196,21.584005636835
Deaths,Delaware,Female,All ages,Cervical cancer,Rate,2012,4.964861585755627,5.393482974139956,4.522833329521208
Deaths,Virginia,Female,All ages,Cervical cancer,Number,1996,156.85735556680171,167.12467723414045,146.1128984562785
Deaths,Virginia,Female,All ages,Cervical cancer,Rate,1996,4.5220189793122385,4.818014173663426,4.212268513351456
Deaths,Vermont,Female,All ages,Cervical cancer,Number,2011,12.498573878010372,13.614419073910868,11.245647880834035
Deaths,Vermont,Female,All ages,Cervical cancer,Rate,2011,3.881629837617026,4.228173215193033,3.4925138486702982
Deaths,Illinois,Female,All ages,Cervical cancer,Number,1996,301.30648622916345,319.04721725992505,281.0719184402164
Deaths,Illinois,Female,All ages,Cervical cancer,Rate,1996,4.908398101826122,5.197401407417659,4.57876923996684
Deaths,New Jersey,Female,All ages,Cervical cancer,Number,2014,221.1045283215713,239.20536508366212,199.49947512247806
Deaths,New Jersey,Female,All ages,Cervical cancer,Rate,2014,4.819016642853264,5.213527936982983,4.348130262883975
Deaths,New York,Female,All ages,Cervical cancer,Number,1996,486.2625197895559,520.5368304394249,451.00362101674193
Deaths,New York,Female,All ages,Cervical cancer,Rate,1996,4.990129976695579,5.341860282947653,4.628295616548633
Deaths,Georgia,Female,All ages,Cervical cancer,Number,2013,226.23367972098725,239.5516105310131,211.0962202548886
Deaths,Georgia,Female,All ages,Cervical cancer,Rate,2013,4.350856216281752,4.60698254603192,4.0597372736998425
Deaths,Hawaii,Female,All ages,Cervical cancer,Number,2013,26.7988240900384,29.037353605215227,23.91395332535439
Deaths,Hawaii,Female,All ages,Cervical cancer,Rate,2013,3.850314771938737,4.171934975524837,3.435831640773071
Deaths,Pennsylvania,Female,All ages,Cervical cancer,Number,2015,332.06316029244744,356.99046718557855,301.13359940470656
Deaths,Pennsylvania,Female,All ages,Cervical cancer,Rate,2015,5.039032890214964,5.417302853038748,4.569679185166897
Deaths,Pennsylvania,Female,All ages,Cervical cancer,Number,2012,315.4024692993613,339.36839501390733,285.9543518883642
Deaths,Pennsylvania,Female,All ages,Cervical cancer,Rate,2012,4.816624198333105,5.182616443062717,4.366911438530527
Deaths,Nebraska,Female,All ages,Cervical cancer,Number,2002,34.50754143945529,37.122780089313736,31.64960046272312
Deaths,Nebraska,Female,All ages,Cervical cancer,Rate,2002,3.9646397947204037,4.265109743937489,3.6362852943803947
Deaths,New Jersey,Female,All ages,Cervical cancer,Number,2011,226.35414946842243,243.31332959943558,206.24853037911024
Deaths,New Jersey,Female,All ages,Cervical cancer,Rate,2011,5.012423817112738,5.387970713898271,4.567201654330499
Deaths,Nevada,Female,All ages,Cervical cancer,Number,2013,58.344702651757665,62.329320669425435,53.817293991956745
Deaths,Nevada,Female,All ages,Cervical cancer,Rate,2013,4.137166508154718,4.419711922926631,3.816132333246743
Deaths,Wisconsin,Female,All ages,Cervical cancer,Number,2014,104.96622341498433,112.13593721592356,95.81069758658744
Deaths,Wisconsin,Female,All ages,Cervical cancer,Rate,2014,3.6095704480006243,3.8561220168245964,3.2947309273346783
Deaths,Illinois,Female,All ages,Cervical cancer,Number,2002,309.5584870452181,327.0519763304511,287.861384220054
Deaths,Illinois,Female,All ages,Cervical cancer,Rate,2002,4.90666801367645,5.183949199350758,4.562757299297839
Deaths,New Mexico,Female,All ages,Cervical cancer,Number,2011,40.955285366763356,44.352703171105894,37.25638686902117
Deaths,New Mexico,Female,All ages,Cervical cancer,Rate,2011,3.909703848807029,4.234030668817984,3.5565968550829603
Deaths,New Mexico,Female,All ages,Cervical cancer,Number,2014,44.25861010543768,48.084733025732156,40.2876110157022
Deaths,New Mexico,Female,All ages,Cervical cancer,Rate,2014,4.170618431789939,4.531165198524339,3.7964195593712775
Deaths,North Carolina,Female,All ages,Cervical cancer,Number,2014,224.4130481090378,239.07865466512465,206.05472496794727
Deaths,North Carolina,Female,All ages,Cervical cancer,Rate,2014,4.353627396467187,4.638141095765838,3.9974747607193084
Deaths,Colorado,Female,All ages,Cervical cancer,Number,2015,82.53538273262625,88.76594501276385,75.09848099288659
Deaths,Colorado,Female,All ages,Cervical cancer,Rate,2015,3.0463445584253512,3.276311862987501,2.7718517966992438
Deaths,Virginia,Female,All ages,Cervical cancer,Number,2002,149.8317868727743,159.52827816970324,136.44330684880583
Deaths,Virginia,Female,All ages,Cervical cancer,Rate,2002,4.025767679789003,4.286298653124304,3.6660382039084256
Deaths,California,Female,All ages,Cervical cancer,Number,2002,637.9625612300995,672.157980186155,595.530518800237
Deaths,California,Female,All ages,Cervical cancer,Rate,2002,3.669972742808741,3.866686881104993,3.4258762258610442
Deaths,Alabama,Female,All ages,Cervical cancer,Number,2013,159.68720279733364,170.28483147569293,148.78404091800223
Deaths,Alabama,Female,All ages,Cervical cancer,Rate,2013,6.381429482699846,6.8049325493833885,5.945716680092121
Deaths,Maryland,Female,All ages,Cervical cancer,Number,2015,129.0656068494812,138.2990621679298,118.62233230114809
Deaths,Maryland,Female,All ages,Cervical cancer,Rate,2015,4.152032805973891,4.449072507955866,3.8160732921660054
Deaths,New York,Female,All ages,Cervical cancer,Number,2002,470.4670245164426,501.1102397978556,436.4931573790362
Deaths,New York,Female,All ages,Cervical cancer,Rate,2002,4.7944382179229175,5.106717282786713,4.448217125846094
Deaths,South Carolina,Female,All ages,Cervical cancer,Number,2012,121.93314466084773,129.88598624299223,112.20431364034684
Deaths,South Carolina,Female,All ages,Cervical cancer,Rate,2012,4.990505003163887,5.316000550871233,4.592321391826783
Deaths,Wyoming,Female,All ages,Cervical cancer,Number,2002,8.974049702472527,9.685324130244423,8.288904640173033
Deaths,Wyoming,Female,All ages,Cervical cancer,Rate,2002,3.5820332236958126,3.8659416837461498,3.3085544200814607
Deaths,Iowa,Female,All ages,Cervical cancer,Number,2014,64.51428518545963,69.41255812053011,58.62966163281807
Deaths,Iowa,Female,All ages,Cervical cancer,Rate,2014,4.127886317580733,4.441297739102778,3.7513641724894127
Deaths,Connecticut,Female,All ages,Cervical cancer,Number,2012,67.2310508038799,72.92900205686676,59.62175997592187
Deaths,Connecticut,Female,All ages,Cervical cancer,Rate,2012,3.6647045965117937,3.975294835662368,3.249928942405801
Deaths,Oklahoma,Female,All ages,Cervical cancer,Number,2002,86.89802489647879,92.38160931983104,80.5107156397259
Deaths,Oklahoma,Female,All ages,Cervical cancer,Rate,2002,4.89330492622483,5.202090433192624,4.533629871600464
Deaths,Texas,Female,All ages,Cervical cancer,Number,2013,596.8279394480339,631.7869238377663,553.0876563993882
Deaths,Texas,Female,All ages,Cervical cancer,Rate,2013,4.42933078380767,4.688777259908139,4.1047143082804
Deaths,Kansas,Female,All ages,Cervical cancer,Number,2014,63.14303597494691,67.83305039419133,56.86456502930746
Deaths,Kansas,Female,All ages,Cervical cancer,Rate,2014,4.3387509730872305,4.661016196972942,3.907338046795543
Deaths,Vermont,Female,All ages,Cervical cancer,Number,2013,12.678390079690471,13.702949784430931,11.338468726630856
Deaths,Vermont,Female,All ages,Cervical cancer,Rate,2013,3.9229109456924833,4.239927258881985,3.5083163394967922
Deaths,Oregon,Female,All ages,Cervical cancer,Number,2002,66.80046748286642,71.7213442569849,61.26425092983566
Deaths,Oregon,Female,All ages,Cervical cancer,Rate,2002,3.7811838278712147,4.0597258857095975,3.467810983537718
Deaths,New Jersey,Female,All ages,Cervical cancer,Number,2013,216.02631816347034,233.57378330879774,195.46334008106692
Deaths,New Jersey,Female,All ages,Cervical cancer,Rate,2013,4.734453765675129,5.11902571571171,4.2837935412942265
Deaths,Massachusetts,Female,All ages,Cervical cancer,Number,2015,112.9751925748504,122.27564140263284,102.05123156473003
Deaths,Massachusetts,Female,All ages,Cervical cancer,Rate,2015,3.2353601244733254,3.5017044483139457,2.922521995606863
Deaths,Maine,Female,All ages,Cervical cancer,Number,2014,31.863544408988048,34.45233791014918,28.87683766607532
Deaths,Maine,Female,All ages,Cervical cancer,Rate,2014,4.618876538987558,4.994142937895268,4.185929421535552
Deaths,Louisiana,Female,All ages,Cervical cancer,Number,2002,115.2913354966166,123.1429993148377,106.17541357344948
Deaths,Louisiana,Female,All ages,Cervical cancer,Rate,2002,4.999624432702147,5.340112901274818,4.6043112395870445
Deaths,New Hampshire,Female,All ages,Cervical cancer,Number,2013,26.983603860343873,29.254320164742428,24.369183403329433
Deaths,New Hampshire,Female,All ages,Cervical cancer,Rate,2013,3.959259217775005,4.292437636257296,3.57564966187034
Deaths,Minnesota,Female,All ages,Cervical cancer,Number,2012,79.97715249102558,86.43386862679493,72.77887531062024
Deaths,Minnesota,Female,All ages,Cervical cancer,Rate,2012,2.9604235886248325,3.19942453024414,2.693973122477977
Deaths,District of Columbia,Female,All ages,Cervical cancer,Number,2002,19.701172497472534,21.40431134245963,17.890217876216912
Deaths,District of Columbia,Female,All ages,Cervical cancer,Rate,2002,6.43672041496588,6.9931659044135905,5.845049610463851
Deaths,North Dakota,Female,All ages,Cervical cancer,Number,2014,13.452092934513583,14.588080198499945,11.975022396006617
Deaths,North Dakota,Female,All ages,Cervical cancer,Rate,2014,3.8136283533462207,4.135677365352639,3.3948832470668764
Deaths,Minnesota,Female,All ages,Cervical cancer,Number,2015,86.00699901540317,93.10212040070002,77.54490344788564
Deaths,Minnesota,Female,All ages,Cervical cancer,Rate,2015,3.1049740882014767,3.3611179870258687,2.799480491519644
Deaths,Idaho,Female,All ages,Cervical cancer,Number,2013,27.297216295092504,29.566261035652502,25.066103047069625
Deaths,Idaho,Female,All ages,Cervical cancer,Rate,2013,3.3075857893357874,3.582524451875988,3.0372432608602358
Deaths,West Virginia,Female,All ages,Cervical cancer,Number,2014,63.16391815512498,67.60109070759701,58.39243795716234
Deaths,West Virginia,Female,All ages,Cervical cancer,Rate,2014,6.857549979173837,7.339282801226881,6.339522204965665
Deaths,South Dakota,Female,All ages,Cervical cancer,Number,2002,12.456336802318583,13.521086465714163,11.232777606526524
Deaths,South Dakota,Female,All ages,Cervical cancer,Rate,2002,3.2778246095132015,3.5580083188200375,2.95585094206894
Deaths,Kentucky,Female,All ages,Cervical cancer,Number,2014,124.84121210088315,132.66525919110205,115.89200151038729
Deaths,Kentucky,Female,All ages,Cervical cancer,Rate,2014,5.5672067609974665,5.916114682716702,5.16812295792819
Deaths,Arizona,Female,All ages,Cervical cancer,Number,2014,128.99961635950783,138.60263052366747,118.59083272530216
Deaths,Arizona,Female,All ages,Cervical cancer,Rate,2014,3.7898341120276484,4.071957669327158,3.484038138404812
Deaths,New Mexico,Female,All ages,Cervical cancer,Number,2013,41.932763923641055,45.46612252140869,38.34093736474385
Deaths,New Mexico,Female,All ages,Cervical cancer,Rate,2013,3.9647783659609077,4.298860415813892,3.625168120832979
Deaths,Iowa,Female,All ages,Cervical cancer,Number,2013,65.78732123186569,71.53930955650752,59.6076341605251
Deaths,Iowa,Female,All ages,Cervical cancer,Rate,2013,4.230360985555736,4.600234489177748,3.8329849167323147
Deaths,Michigan,Female,All ages,Cervical cancer,Number,2002,209.70969852713688,223.4760994000208,192.45557987435575
Deaths,Michigan,Female,All ages,Cervical cancer,Rate,2002,4.18119978519023,4.455674798872516,3.8371865244238457
Deaths,Connecticut,Female,All ages,Cervical cancer,Number,2015,64.89989073504476,71.36990457000552,57.65853783750795
Deaths,Connecticut,Female,All ages,Cervical cancer,Rate,2015,3.5247293638933463,3.8761174400610607,3.1314496695335547
Deaths,Utah,Female,All ages,Cervical cancer,Number,2013,36.338070848773256,39.06583781743862,33.69438948204488
Deaths,Utah,Female,All ages,Cervical cancer,Rate,2013,2.4992732465877188,2.6868846097798635,2.3174451539555063
Deaths,Mississippi,Female,All ages,Cervical cancer,Number,2015,101.66537812798352,108.86969367550793,94.57886001902592
Deaths,Mississippi,Female,All ages,Cervical cancer,Rate,2015,6.64558637997264,7.116512689019392,6.182360165763979
Deaths,United States of America,Female,All ages,Cervical cancer,Number,2015,7358.099896867552,7632.874932049234,6847.606816973575
Deaths,United States of America,Female,All ages,Cervical cancer,Rate,2015,4.503104095783602,4.671264436590129,4.190686010794244
Deaths,Arkansas,Female,All ages,Cervical cancer,Number,2014,92.84582753647184,98.3925473074448,86.60947762228787
Deaths,Arkansas,Female,All ages,Cervical cancer,Rate,2014,6.166689588183756,6.535094932482021,5.75247997742917
Deaths,Indiana,Female,All ages,Cervical cancer,Number,2013,160.27467153448947,171.24368830203153,147.60680546313688
Deaths,Indiana,Female,All ages,Cervical cancer,Rate,2013,4.809664727867265,5.138832727658658,4.4295161489471
Deaths,South Carolina,Female,All ages,Cervical cancer,Number,2015,131.8795918280804,140.43214329724307,121.07843761329042
Deaths,South Carolina,Female,All ages,Cervical cancer,Rate,2015,5.229777801249902,5.568935234158723,4.8014504478105415
Deaths,Florida,Female,All ages,Cervical cancer,Number,2015,527.9820798280624,563.3276647256332,476.4863182437242
Deaths,Florida,Female,All ages,Cervical cancer,Rate,2015,5.077440338186699,5.417347894507873,4.582221528489386
Deaths,United States of America,Female,All ages,Cervical cancer,Number,2014,7273.821255385393,7541.9136992540625,6770.559022338373
Deaths,United States of America,Female,All ages,Cervical cancer,Rate,2014,4.485138152432578,4.650447637798882,4.17481974304818
Deaths,Alaska,Female,All ages,Cervical cancer,Number,2014,10.359649088927613,11.129185321258467,9.553879388217155
Deaths,Alaska,Female,All ages,Cervical cancer,Rate,2014,2.988866093478314,3.2108852692991463,2.7563931866324944
Deaths,Tennessee,Female,All ages,Cervical cancer,Number,2015,190.95228862534194,203.52750065426142,178.32856722779923
Deaths,Tennessee,Female,All ages,Cervical cancer,Rate,2015,5.573016272133385,5.940028690613472,5.204588089000058
Deaths,Colorado,Female,All ages,Cervical cancer,Number,2014,82.73395656504782,88.58386235187895,75.4841930798821
Deaths,Colorado,Female,All ages,Cervical cancer,Rate,2014,3.102178301517865,3.3215253695329587,2.830342408390534
Deaths,Ohio,Female,All ages,Cervical cancer,Number,2014,289.9796714238409,309.23138880460846,267.1550453204125
Deaths,Ohio,Female,All ages,Cervical cancer,Rate,2014,4.898090772098167,5.223274460964248,4.51255653811254
Deaths,Delaware,Female,All ages,Cervical cancer,Number,2015,25.400066339497197,27.430101738265662,23.212880839958498
Deaths,Delaware,Female,All ages,Cervical cancer,Rate,2015,5.1577075359654225,5.569924131566336,4.71358022610942
Deaths,Kansas,Female,All ages,Cervical cancer,Number,2013,63.033699208462565,67.7440161465626,57.57768155888453
Deaths,Kansas,Female,All ages,Cervical cancer,Rate,2013,4.349473263775694,4.674496193469552,3.9729952339039842
Deaths,North Carolina,Female,All ages,Cervical cancer,Number,2013,219.2317748695814,233.26381569705208,201.03182453641566
Deaths,North Carolina,Female,All ages,Cervical cancer,Rate,2013,4.296952392205668,4.571981007181739,3.940232568317709
Deaths,California,Female,All ages,Cervical cancer,Number,1993,629.4772461783144,665.492817240416,588.9682696089087
Deaths,California,Female,All ages,Cervical cancer,Rate,1993,3.946197937640785,4.171979843358731,3.692246836525303
Deaths,Pennsylvania,Female,All ages,Cervical cancer,Number,2014,324.17897112672273,349.0097601702285,293.57517551315516
Deaths,Pennsylvania,Female,All ages,Cervical cancer,Rate,2014,4.928512300178946,5.306016272132228,4.4632409638260695
Deaths,Oklahoma,Female,All ages,Cervical cancer,Number,1993,86.37994459239404,91.59157040693077,79.70817950689327
Deaths,Oklahoma,Female,All ages,Cervical cancer,Rate,1993,5.172967332427538,5.485071840188559,4.773420620516751
Deaths,Wisconsin,Female,All ages,Cervical cancer,Number,2013,100.35762388890733,108.19544013179356,90.63976877999211
Deaths,Wisconsin,Female,All ages,Cervical cancer,Rate,2013,3.464953614165229,3.7355625491477302,3.1294343394278807
Deaths,Oregon,Female,All ages,Cervical cancer,Number,1993,61.55749707935352,65.43335286522176,56.49812104263722
Deaths,Oregon,Female,All ages,Cervical cancer,Rate,1993,3.9966994309875545,4.248344337764716,3.668212954335821
Deaths,Rhode Island,Female,All ages,Cervical cancer,Number,2015,20.784756598647597,22.545360163521472,18.623150817642486
Deaths,Rhode Island,Female,All ages,Cervical cancer,Rate,2015,3.771637116488119,4.09111921969118,3.3793884723358656
Deaths,Michigan,Female,All ages,Cervical cancer,Number,1993,211.91283197889294,226.28995386749972,198.142912696915
Deaths,Michigan,Female,All ages,Cervical cancer,Rate,1993,4.296396987606198,4.587883928702856,4.017220690587228
Deaths,Washington,Female,All ages,Cervical cancer,Number,2016,118.79931972366745,128.19806438174334,108.15230395438063
Deaths,Washington,Female,All ages,Cervical cancer,Rate,2016,3.224067936502015,3.47913834739289,2.9351209775376526
Deaths,Missouri,Female,All ages,Cervical cancer,Number,2015,154.6930795590544,165.65710150452983,142.99954247903963
Deaths,Missouri,Female,All ages,Cervical cancer,Rate,2015,4.993079501389619,5.346968850446375,4.615643351954942
